time|deviceName|process|description|processName|timeWindow|numberOfOccurrence|processId
21:33:12|BBAOMACBOOKAIR2|xpcproxy+AFs-55328+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
21:33:12|BBAOMACBOOKAIR2|xpcproxy+AFs-55329+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
21:33:15|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.55336| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
21:33:16|BBAOMACBOOKAIR2|xpcproxy+AFs-55344+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
21:33:19|BBAOMACBOOKAIR2|xpcproxy+AFs-55349+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
22:51:22|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
22:51:23|BBAOMACBOOKAIR2|xpcproxy+AFs-55361+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
22:51:23|BBAOMACBOOKAIR2|xpcproxy+AFs-55360+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
22:51:23|BBAOMACBOOKAIR2|xpcproxy+AFs-55359+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
22:51:23|BBAOMACBOOKAIR2|xpcproxy+AFs-55363+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
22:51:23|BBAOMACBOOKAIR2|xpcproxy+AFs-55362+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
22:51:26|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.55367| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
22:51:34|BBAOMACBOOKAIR2|VTDecoderXPCService+AFs-960+AF0-| DEPRECATED USE in libdispatch client: Changing the target of a source after it has been activated+ADs- set a breakpoint on +AF8-dispatch+AF8-bug+AF8-deprecated to debug||||
22:51:34|BBAOMACBOOKAIR2|VTDecoderXPCService+AFs-960+AF0-| DEPRECATED USE in libdispatch client: Changing target queue hierarchy after xpc connection was activated+ADs- set a breakpoint on +AF8-dispatch+AF8-bug+AF8-deprecated to debug||||
22:51:35|BBAOMACBOOKAIR2|timed+AFs-158+AF0-| settimeofday(+AHs-0x5ebc0977,0xd3786+AH0-) +AD0APQ- 0||||
22:51:40|BBAOMACBOOKAIR2|syncdefaultsd+AFs-55381+AF0-| objc+AFs-55381+AF0- Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
22:51:40|BBAOMACBOOKAIR2|syncdefaultsd+AFs-55381+AF0-| objc+AFs-55381+AF0- Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
22:52:18|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55452| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:18|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55454| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:18|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55460| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:19|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55461| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:19|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55462| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:19|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55463| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:19|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55464| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:19|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55465| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:19|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55468| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:19|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55469| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:20|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55470| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:20|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55471| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:20|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.security+AF8-authtr.55472| Failed to bootstrap path: path +AD0- /usr/libexec/security+AF8-authtrampoline, error +AD0- 108: Invalid path||||
22:52:32|BBAOMACBOOKAIR2|remindd+AFs-55565+AF0-| objc+AFs-55565+AF0- Class REMCDChangeTrackingState is implemented in both /System/Library/PrivateFrameworks/ReminderKit.framework/Versions/A/ReminderKit and /usr/libexec/remindd. One of the two will be used. Which one is undefined.||||
22:52:34|BBAOMACBOOKAIR2|remindd+AFs-55565+AF0-| objc+AFs-55565+AF0- Class REMDAAccountInfo is implemented in both /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/Versions/A/DACalDAV (0x7fff922f17d8) and /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/DADaemonCalDAV.bundle/Contents/MacOS/DADaemonCalDAV (0x1079a6930). One of the two will be used. Which one is undefined.||||
22:52:35|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.remindd.55565| Failed to bootstrap path: path +AD0- /usr/libexec/remindd, error +AD0- 108: Invalid path||||
22:52:49|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55620| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:49|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55621| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:49|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55627| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:49|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55628| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:49|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55629| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:50|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55630| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:50|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55631| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:50|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55632| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:50|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55633| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:50|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55634| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:50|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55635| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:52:50|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.networksetup.55636| Failed to bootstrap path: path +AD0- /usr/sbin/networksetup, error +AD0- 2: No such file or directory||||
22:53:25|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.55642| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
22:53:31|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55673| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:31|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55675| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:32|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fdesetup.55706| Failed to bootstrap path: path +AD0- /usr/bin/fdesetup, error +AD0- 2: No such file or directory||||
22:53:32|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55714| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:32|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55720| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:33|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55743| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:33|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55751| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:34|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55754| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:34|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fdesetup.55762| Failed to bootstrap path: path +AD0- /usr/bin/fdesetup, error +AD0- 2: No such file or directory||||
22:53:34|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fdesetup.55770| Failed to bootstrap path: path +AD0- /usr/bin/fdesetup, error +AD0- 2: No such file or directory||||
22:53:34|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55777| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:35|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55780| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:35|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55794| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:35|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55797| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55800| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.55802| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:53:38|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.system+AF8-profiler.55836| Failed to bootstrap path: path +AD0- /usr/sbin/system+AF8-profiler, error +AD0- 2: No such file or directory||||
22:53:41|BBAOMACBOOKAIR2|Finder+AFs-908+AF0-| libcoreservices: +AF8AXw-create+AF8-or+AF8-fix+AF8-relative+AF8-directory: 1002: +AF8AXw-dirhelper+AF8-create+AF8-relative+AF8-with+AF8-error: error Operation not permitted||||
22:53:41|BBAOMACBOOKAIR2|(com.apple.bsd.dirhelper+AFs-55904+AF0-| Endpoint has been activated through legacy launch(3) APIs. Please switch to XPC or bootstrap+AF8-check+AF8-in( com.apple.bsd.dirhelper||||
22:53:42|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.system+AF8-profiler.55896| Failed to bootstrap path: path +AD0- /usr/sbin/system+AF8-profiler, error +AD0- 2: No such file or directory||||
22:54:54|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fdesetup.56059| Failed to bootstrap path: path +AD0- /usr/bin/fdesetup, error +AD0- 2: No such file or directory||||
22:54:56|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fdesetup.56060| Failed to bootstrap path: path +AD0- /usr/bin/fdesetup, error +AD0- 2: No such file or directory||||
22:54:56|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fdesetup.56061| Failed to bootstrap path: path +AD0- /usr/bin/fdesetup, error +AD0- 2: No such file or directory||||
22:54:56|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fdesetup.56062| Failed to bootstrap path: path +AD0- /usr/bin/fdesetup, error +AD0- 2: No such file or directory||||
22:54:56|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.56063| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:54:57|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.56064| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:54:57|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.diskutil.56065| Failed to bootstrap path: path +AD0- /usr/sbin/diskutil, error +AD0- 2: No such file or directory||||
22:55:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56066+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
22:55:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56066+AF0-| Service exited with abnormal code: 78||||
22:55:06|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.56068| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
22:55:20|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fdesetup.56079| Failed to bootstrap path: path +AD0- /usr/bin/fdesetup, error +AD0- 2: No such file or directory||||
22:55:20|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fdesetup.56080| Failed to bootstrap path: path +AD0- /usr/bin/fdesetup, error +AD0- 2: No such file or directory||||
22:55:20|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fdesetup.56081| Failed to bootstrap path: path +AD0- /usr/bin/fdesetup, error +AD0- 2: No such file or directory||||
22:57:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56088+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
22:57:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56088+AF0-| Service exited with abnormal code: 78||||
23:01:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56100+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:01:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56100+AF0-| Service exited with abnormal code: 78||||
23:02:22|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
23:03:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56101+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:03:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56101+AF0-| Service exited with abnormal code: 78||||
23:05:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56103+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:05:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56103+AF0-| Service exited with abnormal code: 78||||
23:09:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56122+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:09:01|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56122+AF0-| Service exited with abnormal code: 78||||
23:12:32|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
23:12:33|BBAOMACBOOKAIR2|syncdefaultsd+AFs-56146+AF0-| objc+AFs-56146+AF0- Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
23:12:33|BBAOMACBOOKAIR2|syncdefaultsd+AFs-56146+AF0-| objc+AFs-56146+AF0- Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
23:13:02|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56147+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:13:02|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56147+AF0-| Service exited with abnormal code: 78||||
23:13:04|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.DesktopServicesHelper.56149| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/Resources/DesktopServicesHelper, error +AD0- 2: No such file or directory||||
23:15:02|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56162+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:15:02|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56162+AF0-| Service exited with abnormal code: 78||||
23:15:55|BBAOMACBOOKAIR2|Preview+AFs-56164+AF0-| assertion failed: 19E287: libxpc.dylib  92807 +AFs-32B0E31E+AC0-9DA3+AC0-328B+AC0-A962+AC0-BC9591B93537+AF0- 0x89||||
23:19:02|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56176+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:19:02|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56176+AF0-| Service exited with abnormal code: 78||||
23:23:06|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56211+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:23:06|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56211+AF0-| Service exited with abnormal code: 78||||
23:23:07|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
23:24:21|BBAOMACBOOKAIR2|CbDefense+AF8-Svc+AFs-376+AF0-| BACKGROUND+AF8-SCAN: COMPLETE||||
23:26:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56220+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:26:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56220+AF0-| Service exited with abnormal code: 78||||
23:30:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56231+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:30:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56231+AF0-| Service exited with abnormal code: 78||||
23:32:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56232+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:32:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56232+AF0-| Service exited with abnormal code: 78||||
23:33:26|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
23:33:27|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.56246| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
23:33:31|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.56260| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
23:34:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56279+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:34:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56279+AF0-| Service exited with abnormal code: 78||||
23:38:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56300+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:38:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56300+AF0-| Service exited with abnormal code: 78||||
23:42:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56302+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:42:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56302+AF0-| Service exited with abnormal code: 78||||
23:43:42|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
23:44:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56303+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:44:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56303+AF0-| Service exited with abnormal code: 78||||
23:45:33|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.56311| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
23:48:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56316+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:48:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56316+AF0-| Service exited with abnormal code: 78||||
23:52:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56340+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
23:52:26|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-56340+AF0-| Service exited with abnormal code: 78||||
23:52:44|BBAOMACBOOKAIR2|VTDecoderXPCService+AFs-1760+AF0-| DEPRECATED USE in libdispatch client: Changing the target of a source after it has been activated+ADs- set a breakpoint on +AF8-dispatch+AF8-bug+AF8-deprecated to debug||||
23:52:44|BBAOMACBOOKAIR2|VTDecoderXPCService+AFs-1760+AF0-| DEPRECATED USE in libdispatch client: Changing target queue hierarchy after xpc connection was activated+ADs- set a breakpoint on +AF8-dispatch+AF8-bug+AF8-deprecated to debug||||
